242.02,242.04,242.04,242.01,242,241.97,241.99,241.87,241.88,241.52,241.72,241.71,241.58,241.32,241.27,241.03,241.04,240.98,240.85,240.84,240.85,240.86,240.78,240.62,240.78,240.91,241,240.89,240.83,240.93,240.87,240.82,240.69,240.49,240.38,240.29,240.35,240.22,240.2,240.19,240.23,240.17,240.16,240.1,240.13,239.95,239.93,240,239.88,239.78,239.73,239.69,239.66,239.6,239.58,239.62,239.73,239.71,239.85,239.8,239.78,239.85,239.73,239.72,239.8,239.76,239.83,240.03,239.81,239.87,239.77,239.73,239.83,239.81,239.73,239.73,239.7,239.52,239.54,239.59,239.65,239.6,239.64,239.85,239.77,239.78,239.88,239.91,239.93,239.85,239.93,239.81,239.67,239.73,239.85,239.7,239.66,239.61,239.43,239.24,239.23,239.14,239.08,239.09,238.97,238.92,238.92,238.92,238.83,238.91,238.95,238.89,239.13,239.03,238.99,238.99,238.95,238.88,238.94,239,239,238.95,238.91,238.79,238.8,238.8,238.94,238.93,238.97,239.07,238.96,238.95,238.94,239.05,238.96
241.77,241.78,241.76,241.73,241.73,241.69,241.72,241.62,241.62,241.29,241.48,241.47,241.36,241.12,241.06,240.85,240.84,240.79,240.68,240.67,240.68,240.67,240.61,240.47,240.61,240.73,240.81,240.69,240.65,240.75,240.69,240.65,240.53,240.36,240.26,240.18,240.24,240.13,240.09,240.08,240.1,240.06,240.04,239.98,239.99,239.84,239.82,239.88,239.78,239.69,239.64,239.62,239.61,239.56,239.53,239.57,239.66,239.65,239.77,239.72,239.7,239.76,239.65,239.66,239.72,239.67,239.72,239.89,239.71,239.74,239.67,239.64,239.71,239.69,239.63,239.62,239.6,239.44,239.48,239.51,239.55,239.52,239.56,239.74,239.67,239.68,239.73,239.74,239.76,239.69,239.75,239.65,239.51,239.57,239.66,239.52,239.49,239.45,239.29,239.12,239.12,239.04,238.99,239,238.89,238.85,238.85,238.86,238.77,238.82,238.85,238.78,238.98,238.9,238.85,238.82,238.8,238.74,238.8,238.85,238.86,238.81,238.77,238.67,238.69,238.68,238.8,238.8,238.84,238.93,238.83,238.83,238.83,238.91,238.84
241.53,241.54,241.51,241.48,241.46,241.44,241.46,241.38,241.38,241.07,241.24,241.23,241.13,240.92,240.87,240.66,240.66,240.61,240.51,240.51,240.51,240.5,240.44,240.33,240.45,240.55,240.62,240.51,240.48,240.58,240.52,240.48,240.38,240.23,240.15,240.08,240.12,240.03,239.99,239.97,239.98,239.95,239.91,239.87,239.86,239.73,239.72,239.77,239.69,239.6,239.56,239.55,239.55,239.51,239.48,239.51,239.58,239.6,239.69,239.63,239.61,239.66,239.58,239.59,239.63,239.59,239.62,239.76,239.6,239.63,239.57,239.54,239.6,239.58,239.53,239.51,239.5,239.36,239.41,239.43,239.45,239.44,239.48,239.63,239.56,239.58,239.59,239.59,239.6,239.54,239.59,239.48,239.37,239.41,239.47,239.35,239.32,239.3,239.14,239,239.01,238.94,238.89,238.9,238.81,238.77,238.77,238.8,238.7,238.74,238.76,238.69,238.85,238.76,238.71,238.67,238.66,238.6,238.67,238.71,238.72,238.68,238.63,238.55,238.57,238.57,238.66,238.69,238.71,238.79,238.71,238.72,238.71,238.78,238.72
241.31,241.31,241.27,241.24,241.22,241.19,241.23,241.16,241.16,240.87,241.02,241,240.93,240.74,240.68,240.49,240.49,240.44,240.36,240.35,240.35,240.34,240.28,240.19,240.3,240.38,240.44,240.34,240.32,240.41,240.36,240.32,240.24,240.11,240.04,239.98,240.01,239.94,239.89,239.87,239.86,239.84,239.8,239.76,239.74,239.63,239.62,239.66,239.6,239.52,239.49,239.48,239.49,239.46,239.43,239.45,239.51,239.54,239.61,239.54,239.52,239.56,239.5,239.53,239.55,239.5,239.51,239.63,239.5,239.51,239.47,239.44,239.49,239.46,239.43,239.41,239.4,239.28,239.34,239.34,239.36,239.36,239.39,239.52,239.46,239.47,239.45,239.44,239.45,239.39,239.43,239.33,239.22,239.26,239.3,239.19,239.16,239.15,239.01,238.89,238.9,238.84,238.8,238.81,238.73,238.7,238.7,238.74,238.64,238.65,238.66,238.59,238.72,238.64,238.59,238.53,238.53,238.48,238.55,238.57,238.6,238.55,238.51,238.45,238.47,238.45,238.54,238.57,238.6,238.66,238.6,238.61,238.6,238.65,238.61
241.1,241.1,241.05,241.02,240.99,240.97,241,240.96,240.94,240.68,240.81,240.8,240.73,240.56,240.51,240.33,240.33,240.28,240.21,240.21,240.2,240.19,240.14,240.06,240.14,240.22,240.28,240.18,240.17,240.26,240.21,240.17,240.1,240,239.93,239.88,239.91,239.84,239.79,239.77,239.74,239.74,239.68,239.66,239.62,239.52,239.52,239.56,239.51,239.44,239.41,239.41,239.43,239.41,239.37,239.39,239.44,239.48,239.53,239.46,239.44,239.47,239.42,239.46,239.46,239.42,239.41,239.51,239.4,239.4,239.37,239.35,239.38,239.35,239.33,239.31,239.3,239.2,239.27,239.26,239.26,239.28,239.31,239.41,239.36,239.37,239.32,239.3,239.3,239.25,239.28,239.18,239.09,239.12,239.14,239.03,239.01,239.01,238.87,238.78,238.79,238.73,238.71,238.72,238.65,238.62,238.62,238.68,238.57,238.56,238.57,238.49,238.59,238.52,238.46,238.4,238.4,238.36,238.43,238.44,238.47,238.43,238.39,238.34,238.36,238.35,238.41,238.46,238.48,238.54,238.48,238.5,238.49,238.53,238.5
240.9,240.9,240.84,240.81,240.78,240.76,240.79,240.76,240.74,240.5,240.61,240.6,240.55,240.39,240.34,240.18,240.17,240.13,240.06,240.07,240.06,240.05,240,239.93,240,240.07,240.11,240.02,240.02,240.11,240.06,240.02,239.96,239.88,239.83,239.78,239.8,239.75,239.7,239.67,239.63,239.63,239.57,239.55,239.5,239.42,239.42,239.45,239.42,239.35,239.33,239.34,239.37,239.35,239.32,239.33,239.36,239.42,239.45,239.37,239.36,239.38,239.34,239.38,239.38,239.33,239.31,239.38,239.3,239.29,239.27,239.25,239.27,239.25,239.24,239.21,239.21,239.12,239.2,239.18,239.17,239.19,239.23,239.3,239.25,239.27,239.19,239.16,239.16,239.11,239.13,239.03,238.95,238.98,238.98,238.88,238.86,238.88,238.75,238.67,238.69,238.64,238.61,238.62,238.57,238.54,238.54,238.61,238.5,238.48,238.48,238.4,238.47,238.4,238.34,238.27,238.27,238.24,238.31,238.32,238.36,238.32,238.28,238.24,238.26,238.25,238.29,238.35,238.37,238.41,238.37,238.39,238.38,238.41,238.38
240.72,240.72,240.65,240.61,240.58,240.56,240.6,240.58,240.55,240.33,240.43,240.42,240.37,240.24,240.18,240.03,240.03,239.98,239.93,239.94,239.93,239.91,239.86,239.81,239.87,239.92,239.96,239.87,239.89,239.97,239.92,239.89,239.84,239.77,239.73,239.68,239.7,239.66,239.61,239.57,239.52,239.53,239.46,239.45,239.38,239.32,239.33,239.35,239.33,239.27,239.25,239.27,239.31,239.3,239.26,239.27,239.29,239.36,239.36,239.29,239.27,239.29,239.27,239.31,239.3,239.25,239.21,239.27,239.2,239.18,239.17,239.16,239.17,239.14,239.14,239.12,239.12,239.04,239.12,239.1,239.08,239.11,239.14,239.19,239.15,239.17,239.06,239.02,239.02,238.98,238.99,238.9,238.82,238.84,238.83,238.74,238.73,238.75,238.63,238.57,238.59,238.54,238.52,238.53,238.49,238.46,238.46,238.54,238.42,238.39,238.38,238.3,238.35,238.28,238.23,238.14,238.16,238.13,238.21,238.2,238.25,238.21,238.17,238.14,238.17,238.15,238.18,238.25,238.26,238.3,238.26,238.28,238.28,238.29,238.28
240.55,240.54,240.46,240.43,240.4,240.38,240.42,240.4,240.38,240.17,240.26,240.25,240.21,240.09,240.03,239.9,239.89,239.85,239.8,239.81,239.8,239.78,239.74,239.7,239.74,239.79,239.82,239.73,239.75,239.83,239.79,239.75,239.71,239.67,239.63,239.59,239.61,239.58,239.51,239.48,239.42,239.44,239.35,239.35,239.28,239.23,239.24,239.26,239.25,239.19,239.18,239.2,239.25,239.24,239.2,239.2,239.21,239.29,239.28,239.2,239.19,239.2,239.19,239.23,239.21,239.16,239.12,239.15,239.11,239.08,239.07,239.06,239.07,239.04,239.05,239.02,239.03,238.97,239.05,239.02,238.99,239.03,239.06,239.08,239.05,239.07,238.94,238.89,238.89,238.85,238.86,238.76,238.7,238.71,238.69,238.6,238.59,238.62,238.52,238.47,238.49,238.45,238.43,238.44,238.41,238.38,238.38,238.47,238.35,238.3,238.29,238.21,238.24,238.18,238.12,238.03,238.05,238.02,238.1,238.09,238.14,238.1,238.06,238.05,238.08,238.06,238.08,238.15,238.15,238.19,238.16,238.18,238.18,238.18,238.17
240.39,240.39,240.3,240.26,240.23,240.21,240.25,240.25,240.21,240.02,240.1,240.09,240.05,239.95,239.89,239.77,239.76,239.72,239.68,239.69,239.68,239.66,239.62,239.59,239.63,239.66,239.68,239.6,239.63,239.7,239.66,239.63,239.6,239.57,239.54,239.5,239.51,239.49,239.43,239.39,239.32,239.34,239.25,239.26,239.17,239.14,239.15,239.16,239.16,239.12,239.11,239.13,239.19,239.18,239.15,239.14,239.14,239.22,239.2,239.12,239.11,239.11,239.11,239.16,239.13,239.08,239.02,239.04,239.02,238.98,238.98,238.97,238.97,238.94,238.96,238.93,238.94,238.89,238.98,238.94,238.9,238.94,238.97,238.98,238.95,238.97,238.82,238.77,238.76,238.73,238.73,238.64,238.58,238.59,238.55,238.47,238.47,238.5,238.41,238.37,238.4,238.36,238.35,238.35,238.32,238.31,238.3,238.39,238.28,238.22,238.2,238.13,238.13,238.07,238.02,237.92,237.95,237.92,238,237.98,238.04,238,237.97,237.97,237.99,237.97,237.98,238.05,238.06,238.08,238.06,238.09,238.08,238.07,238.07
240.25,240.24,240.14,240.11,240.07,240.06,240.1,240.1,240.06,239.88,239.95,239.94,239.91,239.81,239.76,239.64,239.64,239.6,239.57,239.58,239.56,239.54,239.51,239.49,239.51,239.54,239.55,239.48,239.51,239.58,239.54,239.51,239.49,239.47,239.44,239.41,239.42,239.41,239.34,239.3,239.22,239.25,239.15,239.16,239.07,239.05,239.07,239.07,239.08,239.04,239.03,239.07,239.12,239.12,239.09,239.08,239.06,239.16,239.12,239.04,239.03,239.02,239.03,239.08,239.05,239,238.93,238.94,238.92,238.88,238.88,238.88,238.87,238.84,238.87,238.84,238.86,238.82,238.91,238.86,238.81,238.86,238.89,238.88,238.85,238.87,238.71,238.65,238.64,238.61,238.61,238.52,238.46,238.47,238.42,238.35,238.35,238.39,238.3,238.28,238.3,238.27,238.26,238.26,238.24,238.23,238.22,238.32,238.2,238.14,238.12,238.04,238.02,237.97,237.92,237.82,237.85,237.83,237.91,237.88,237.95,237.91,237.87,237.88,237.91,237.88,237.88,237.96,237.96,237.97,237.96,237.99,237.98,237.96,237.97
240.11,240.1,240,239.96,239.92,239.91,239.95,239.96,239.92,239.76,239.81,239.8,239.77,239.69,239.64,239.53,239.52,239.49,239.46,239.48,239.46,239.43,239.41,239.39,239.4,239.42,239.43,239.36,239.39,239.46,239.43,239.4,239.38,239.38,239.36,239.33,239.33,239.32,239.26,239.22,239.13,239.16,239.06,239.07,238.97,238.97,238.98,238.98,239,238.97,238.96,239,239.06,239.06,239.03,239.01,238.99,239.09,239.04,238.96,238.94,238.93,238.95,239,238.96,238.92,238.84,238.83,238.83,238.78,238.79,238.79,238.78,238.75,238.78,238.76,238.77,238.74,238.84,238.78,238.73,238.78,238.8,238.78,238.75,238.77,238.6,238.54,238.52,238.5,238.49,238.4,238.35,238.35,238.3,238.23,238.23,238.28,238.2,238.19,238.21,238.19,238.17,238.17,238.16,238.15,238.13,238.24,238.13,238.06,238.03,237.95,237.92,237.88,237.82,237.72,237.76,237.74,237.82,237.79,237.86,237.82,237.79,237.8,237.83,237.8,237.79,237.87,237.87,237.87,237.86,237.9,237.89,237.86,237.87
239.98,239.98,239.86,239.83,239.79,239.78,239.82,239.83,239.79,239.64,239.68,239.67,239.64,239.57,239.52,239.42,239.42,239.38,239.36,239.38,239.36,239.33,239.31,239.3,239.3,239.31,239.32,239.25,239.28,239.34,239.32,239.29,239.27,239.28,239.27,239.25,239.24,239.24,239.17,239.13,239.04,239.07,238.97,238.98,238.88,238.88,238.9,238.89,238.92,238.89,238.89,238.93,238.99,239,238.97,238.94,238.91,239.02,238.96,238.87,238.86,238.85,238.87,238.93,238.88,238.84,238.76,238.73,238.75,238.69,238.7,238.7,238.69,238.65,238.7,238.67,238.69,238.67,238.76,238.71,238.65,238.7,238.72,238.68,238.66,238.67,238.49,238.43,238.41,238.39,238.38,238.29,238.24,238.24,238.18,238.12,238.12,238.17,238.1,238.1,238.12,238.1,238.09,238.09,238.08,238.07,238.05,238.17,238.05,237.97,237.94,237.87,237.82,237.79,237.73,237.63,237.67,237.65,237.73,237.7,237.77,237.73,237.7,237.73,237.75,237.73,237.71,237.78,237.77,237.78,237.77,237.81,237.8,237.76,237.77
239.86,239.86,239.74,239.71,239.67,239.65,239.7,239.71,239.67,239.53,239.56,239.55,239.52,239.46,239.41,239.32,239.31,239.28,239.26,239.28,239.26,239.23,239.22,239.21,239.2,239.21,239.21,239.14,239.18,239.24,239.21,239.19,239.18,239.2,239.19,239.17,239.16,239.17,239.09,239.05,238.96,238.98,238.88,238.89,238.79,238.8,238.82,238.8,238.84,238.82,238.82,238.87,238.93,238.94,238.9,238.88,238.84,238.95,238.87,238.79,238.78,238.76,238.79,238.85,238.8,238.76,238.67,238.64,238.66,238.6,238.61,238.61,238.6,238.56,238.61,238.59,238.61,238.6,238.69,238.63,238.56,238.61,238.63,238.58,238.56,238.58,238.39,238.33,238.3,238.29,238.27,238.18,238.14,238.13,238.07,238.01,238.02,238.07,238.01,238.01,238.04,238.02,238.01,238,238,237.99,237.97,238.09,237.98,237.89,237.86,237.79,237.73,237.7,237.65,237.55,237.59,237.57,237.65,237.61,237.69,237.65,237.63,237.66,237.68,237.65,237.63,237.7,237.69,237.68,237.68,237.72,237.71,237.66,237.68
239.76,239.75,239.63,239.59,239.56,239.54,239.59,239.6,239.56,239.42,239.45,239.43,239.41,239.35,239.3,239.22,239.22,239.19,239.17,239.19,239.17,239.14,239.14,239.13,239.11,239.12,239.1,239.04,239.08,239.13,239.12,239.09,239.08,239.11,239.11,239.09,239.08,239.09,239.02,238.97,238.87,238.9,238.79,238.81,238.71,238.73,238.74,238.72,238.76,238.75,238.75,238.8,238.86,238.87,238.84,238.81,238.77,238.87,238.79,238.72,238.71,238.68,238.71,238.77,238.72,238.68,238.59,238.54,238.57,238.51,238.52,238.52,238.51,238.47,238.53,238.51,238.53,238.52,238.62,238.56,238.48,238.53,238.55,238.49,238.47,238.48,238.29,238.23,238.2,238.19,238.17,238.08,238.04,238.03,237.96,237.91,237.92,237.98,237.92,237.93,237.95,237.94,237.93,237.92,237.92,237.91,237.89,238.01,237.9,237.81,237.78,237.71,237.64,237.62,237.57,237.47,237.51,237.5,237.57,237.53,237.61,237.57,237.55,237.59,237.61,237.58,237.55,237.62,237.61,237.59,237.59,237.64,237.62,237.56,237.59
239.66,239.65,239.52,239.49,239.45,239.43,239.48,239.5,239.46,239.33,239.35,239.33,239.3,239.25,239.2,239.13,239.13,239.1,239.08,239.1,239.09,239.06,239.06,239.05,239.02,239.02,239.01,238.95,238.99,239.04,239.02,239,238.99,239.03,239.03,239.01,239,239.02,238.94,238.89,238.79,238.82,238.71,238.73,238.62,238.65,238.67,238.64,238.68,238.68,238.68,238.73,238.8,238.81,238.78,238.74,238.69,238.8,238.71,238.64,238.63,238.6,238.63,238.69,238.64,238.6,238.51,238.45,238.49,238.43,238.43,238.44,238.42,238.39,238.45,238.43,238.46,238.45,238.55,238.48,238.4,238.45,238.46,238.39,238.38,238.39,238.2,238.13,238.1,238.09,238.07,237.99,237.94,237.93,237.86,237.82,237.83,237.89,237.84,237.85,237.87,237.86,237.85,237.84,237.84,237.84,237.81,237.93,237.83,237.73,237.7,237.63,237.55,237.54,237.49,237.39,237.44,237.42,237.49,237.45,237.54,237.5,237.48,237.53,237.54,237.51,237.47,237.54,237.53,237.51,237.5,237.55,237.54,237.47,237.5
239.56,239.56,239.43,239.39,239.36,239.34,239.39,239.4,239.36,239.24,239.25,239.23,239.2,239.16,239.11,239.04,239.05,239.02,239,239.02,239.01,238.97,238.98,238.98,238.94,238.94,238.91,238.86,238.9,238.94,238.93,238.91,238.91,238.95,238.96,238.94,238.93,238.94,238.86,238.82,238.72,238.74,238.63,238.65,238.54,238.58,238.59,238.56,238.61,238.61,238.62,238.67,238.73,238.75,238.72,238.67,238.62,238.73,238.63,238.56,238.55,238.52,238.55,238.61,238.56,238.52,238.43,238.36,238.41,238.34,238.35,238.36,238.34,238.3,238.37,238.36,238.38,238.38,238.48,238.41,238.33,238.37,238.38,238.3,238.29,238.3,238.11,238.04,238.01,238,237.98,237.89,237.85,237.84,237.76,237.73,237.73,237.8,237.76,237.77,237.8,237.79,237.77,237.76,237.77,237.76,237.73,237.85,237.75,237.66,237.62,237.56,237.47,237.46,237.41,237.32,237.37,237.36,237.42,237.38,237.47,237.43,237.41,237.47,237.48,237.45,237.4,237.47,237.45,237.42,237.42,237.47,237.46,237.39,237.42
239.48,239.48,239.34,239.31,239.27,239.25,239.3,239.31,239.27,239.16,239.16,239.15,239.11,239.08,239.02,238.97,238.97,238.94,238.93,238.95,238.93,238.9,238.91,238.91,238.87,238.86,238.83,238.78,238.82,238.86,238.85,238.83,238.82,238.88,238.89,238.87,238.85,238.87,238.79,238.75,238.65,238.67,238.55,238.57,238.47,238.51,238.52,238.48,238.53,238.55,238.55,238.61,238.66,238.68,238.66,238.61,238.55,238.66,238.56,238.49,238.48,238.44,238.48,238.53,238.48,238.45,238.36,238.28,238.33,238.26,238.26,238.27,238.26,238.22,238.29,238.29,238.31,238.32,238.41,238.33,238.25,238.29,238.3,238.21,238.2,238.21,238.02,237.95,237.92,237.91,237.89,237.81,237.76,237.75,237.67,237.64,237.65,237.71,237.68,237.7,237.72,237.71,237.7,237.68,237.69,237.69,237.65,237.78,237.68,237.58,237.54,237.49,237.39,237.39,237.34,237.26,237.3,237.29,237.36,237.31,237.4,237.36,237.35,237.41,237.42,237.39,237.34,237.4,237.38,237.35,237.34,237.4,237.38,237.3,237.34
239.4,239.4,239.26,239.23,239.19,239.17,239.22,239.23,239.19,239.08,239.08,239.06,239.02,238.99,238.94,238.89,238.89,238.87,238.86,238.88,238.86,238.83,238.84,238.84,238.79,238.78,238.75,238.7,238.74,238.78,238.77,238.75,238.75,238.8,238.82,238.8,238.78,238.8,238.72,238.68,238.58,238.59,238.48,238.5,238.39,238.44,238.45,238.41,238.46,238.48,238.49,238.54,238.6,238.62,238.6,238.54,238.48,238.59,238.48,238.41,238.4,238.36,238.4,238.46,238.4,238.38,238.28,238.2,238.25,238.18,238.18,238.19,238.18,238.14,238.22,238.21,238.24,238.25,238.34,238.26,238.18,238.21,238.22,238.13,238.11,238.12,237.94,237.87,237.83,237.83,237.81,237.72,237.68,237.66,237.59,237.56,237.57,237.63,237.61,237.63,237.65,237.64,237.62,237.6,237.62,237.62,237.57,237.7,237.6,237.51,237.47,237.42,237.32,237.32,237.28,237.2,237.24,237.23,237.29,237.25,237.34,237.3,237.29,237.35,237.36,237.33,237.28,237.33,237.31,237.27,237.27,237.32,237.31,237.22,237.26
239.33,239.33,239.19,239.15,239.12,239.1,239.15,239.16,239.12,239.01,239.01,238.99,238.94,238.92,238.87,238.82,238.83,238.8,238.79,238.81,238.8,238.76,238.78,238.78,238.73,238.71,238.67,238.63,238.67,238.7,238.7,238.68,238.67,238.74,238.75,238.74,238.71,238.74,238.66,238.61,238.51,238.52,238.41,238.42,238.33,238.38,238.39,238.34,238.39,238.42,238.42,238.48,238.53,238.56,238.53,238.47,238.41,238.52,238.4,238.34,238.33,238.29,238.33,238.38,238.33,238.3,238.21,238.13,238.18,238.11,238.1,238.12,238.11,238.07,238.14,238.15,238.17,238.18,238.27,238.19,238.1,238.14,238.14,238.04,238.03,238.04,237.86,237.79,237.76,237.75,237.73,237.64,237.6,237.58,237.51,237.48,237.49,237.56,237.54,237.56,237.58,237.57,237.55,237.53,237.55,237.55,237.5,237.62,237.53,237.44,237.4,237.35,237.25,237.26,237.21,237.14,237.18,237.18,237.23,237.19,237.28,237.24,237.24,237.3,237.3,237.28,237.22,237.26,237.24,237.2,237.19,237.25,237.23,237.15,237.18
239.27,239.27,239.12,239.09,239.06,239.03,239.08,239.09,239.05,238.95,238.94,238.92,238.87,238.85,238.79,238.75,238.76,238.74,238.73,238.75,238.73,238.7,238.73,238.72,238.66,238.64,238.6,238.56,238.6,238.62,238.63,238.61,238.6,238.67,238.69,238.67,238.65,238.67,238.59,238.54,238.45,238.45,238.34,238.35,238.26,238.32,238.32,238.27,238.32,238.36,238.36,238.42,238.47,238.49,238.47,238.41,238.34,238.45,238.33,238.27,238.26,238.21,238.25,238.31,238.25,238.23,238.14,238.05,238.11,238.03,238.03,238.04,238.03,237.99,238.07,238.08,238.11,238.12,238.2,238.12,238.03,238.06,238.06,237.96,237.95,237.95,237.78,237.71,237.68,237.67,237.65,237.57,237.52,237.5,237.43,237.41,237.42,237.48,237.47,237.49,237.51,237.51,237.48,237.46,237.47,237.48,237.42,237.55,237.46,237.37,237.32,237.28,237.18,237.19,237.15,237.09,237.13,237.12,237.17,237.13,237.23,237.19,237.19,237.25,237.25,237.22,237.16,237.2,237.17,237.13,237.12,237.18,237.16,237.07,237.11
239.21,239.21,239.06,239.03,239,238.97,239.02,239.03,238.99,238.89,238.87,238.85,238.8,238.78,238.72,238.69,238.7,238.68,238.67,238.69,238.68,238.64,238.67,238.66,238.6,238.58,238.53,238.5,238.53,238.55,238.56,238.54,238.54,238.61,238.62,238.61,238.59,238.61,238.53,238.48,238.39,238.39,238.27,238.28,238.2,238.26,238.26,238.2,238.26,238.3,238.3,238.36,238.4,238.43,238.41,238.34,238.27,238.37,238.26,238.2,238.19,238.14,238.18,238.23,238.18,238.16,238.08,237.98,238.03,237.96,237.95,237.96,237.96,237.92,238,238.01,238.04,238.05,238.13,238.05,237.96,237.99,237.98,237.88,237.87,237.87,237.71,237.64,237.6,237.6,237.58,237.5,237.45,237.43,237.36,237.34,237.35,237.41,237.41,237.42,237.44,237.44,237.41,237.39,237.4,237.41,237.34,237.47,237.39,237.3,237.25,237.22,237.11,237.14,237.09,237.04,237.08,237.07,237.12,237.08,237.17,237.13,237.14,237.21,237.2,237.18,237.11,237.14,237.11,237.06,237.05,237.12,237.1,237,237.04
239.15,239.16,239.01,238.98,238.95,238.92,238.97,238.97,238.94,238.84,238.82,238.8,238.73,238.72,238.66,238.64,238.65,238.63,238.61,238.63,238.62,238.58,238.62,238.61,238.54,238.52,238.47,238.44,238.47,238.49,238.5,238.48,238.47,238.55,238.56,238.55,238.52,238.55,238.47,238.42,238.33,238.32,238.21,238.22,238.13,238.2,238.2,238.14,238.19,238.24,238.24,238.3,238.34,238.36,238.35,238.27,238.21,238.3,238.18,238.13,238.12,238.07,238.11,238.16,238.11,238.09,238.01,237.91,237.97,237.89,237.88,237.89,237.89,237.85,237.93,237.95,237.98,237.99,238.06,237.99,237.9,237.91,237.9,237.8,237.79,237.79,237.64,237.58,237.53,237.53,237.51,237.43,237.37,237.36,237.29,237.28,237.29,237.35,237.34,237.36,237.38,237.38,237.35,237.32,237.34,237.34,237.27,237.4,237.32,237.24,237.19,237.15,237.05,237.08,237.04,236.99,237.03,237.03,237.07,237.03,237.12,237.09,237.09,237.16,237.15,237.13,237.06,237.08,237.05,237,236.99,237.05,237.03,236.93,236.97
